title,artist_x,artist_y,hit,collab
Loyal,Chris Brown,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,1.0,1.0
Lunatic,Rizzle Kicks,,0.0,0.0
Lungs,Chvrches,,0.0,0.0
M.I.N.E. (End This Way),Five Finger Death Punch,,0.0,0.0
Machine Gun,Chase & Status,,0.0,0.0
Machineries Of Joy,Sea Power,,0.0,0.0
Mad Sounds,Arctic Monkeys,,0.0,0.0
Made in the USA,Demi Lovato,,0.0,0.0
Made Of Glass,KT Tunstall,,0.0,0.0
Made to Love,John Legend,,0.0,0.0
Make a Move,Gavin DeGraw,,0.0,0.0
Make Believe,Backstreet Boys,,0.0,0.0
Make It Back,Joan Jett,Joan Jett,0.0,0.0
Make It Out This Town,Eve,,0.0,0.0
Make Me Wanna,Thomas Rhett,Thomas Rhett,1.0,0.0
Make Out,Rixton,,0.0,0.0
Mala,Devendra Banhart,,0.0,0.0
Mama Said Knock You Out,Five Finger Death Punch,,0.0,0.0
Man,Neko Case,,0.0,0.0
Man of the Year,ScHoolboy Q,,0.0,0.0
Manhattan,Sara Bareilles,,0.0,0.0
MANiCURE,Lady Gaga,,0.0,0.0
Manorbier,Manic Street Preachers,,0.0,0.0
Marley,Kenny Chesney,,0.0,0.0
Marry Me,Jason Derulo,Jason Derulo,1.0,0.0
Mars,Jay Sean,,0.0,0.0
Marshal Dear,Savages,,0.0,0.0
Martyrs,The Devil Wears Prada,,0.0,0.0
Mary Jane Holland,Lady Gaga,,0.0,0.0
Masquerade,I Am Kloot,,0.0,0.0
Master Hunter,Laura Marling,,0.0,0.0
Master of Savagery,Soulfly,,0.0,0.0
Matangi,M.I.A.,,0.0,0.0
Maybe You're Right,Miley Cyrus,,0.0,0.0
Me,The 1975,,0.0,0.0
Me & My Girls,Fifth Harmony,,0.0,0.0
Me and You,Jake Bugg,,0.0,0.0
Me Myself and Wine,Ron Sexsmith,,0.0,0.0
Mean To Me,Brett Eldredge,Brett Eldredge,1.0,0.0
Meant To Be,TLC,TLC,0.0,0.0
Melody Calling,The Vaccines,,0.0,0.0
Memories Back Then,T.I.,,0.0,0.0
Mermaids,Nick Cave & the Bad Seeds,,0.0,0.0
Messed Up Kids,Jake Bugg,,0.0,0.0
Messed Up World (F'd Up World),The Pretty Reckless,,0.0,0.0
Metal & Dust,London Grammar,,0.0,0.0
Methademic,Black Sabbath,,0.0,0.0
Metroland,OMD,,0.0,0.0
Michael and Maria,Steven Curtis Chapman,,0.0,0.0
Middle Fingers Up,Attila,,0.0,0.0
Midnight Lullaby,Queensrÿche,,0.0,0.0
Midnight Memories,One Direction,,0.0,0.0
Midnight Road,Rachel Farley,,0.0,0.0
MILF,Big Sean,,0.0,0.0
Milk & Black Spiders,Foals,,0.0,0.0
Million Pound Girl (Badder Than Bad),Fuse ODG,,0.0,0.0
Millionaire,Scouting for Girls,Scouting for Girls,0.0,0.0
Mind Your Manners,Pearl Jam,,0.0,0.0
Mine,Beyoncé,Beyoncé,1.0,0.0
Mine Would Be You,Blake Shelton,Blake Shelton,1.0,0.0
Minefield,Babyshambles,,0.0,0.0
Minnie,Sleigh Bells,,0.0,0.0
Miracle,Hurts,,0.0,0.0
Miracle Mile,Cold War Kids,,0.0,0.0
Mirrors,Justin Timberlake,Justin Timberlake,1.0,0.0
Mirrors,Ellie Goulding,Ellie Goulding,0.0,0.0
Misery Chain,Chris Cornell,,0.0,0.0
Miss America,James Blunt,,0.0,0.0
Miss Jackson,Panic! At The Disco,Panic! At The Disco Featuring Lolo,1.0,1.0
Miss Missing You,Fall Out Boy,,0.0,0.0
Miss Movin' On,Fifth Harmony,Fifth Harmony,1.0,0.0
Miss You,Darius Rucker,,0.0,0.0
Mission Bells,Matt Nathanson,,0.0,0.0
Mission Sunset,Palms,,0.0,0.0
Mississippi In July,Charlie Worsham,,0.0,0.0
Mo Money (Interlude),J. Cole,,0.0,0.0
Modern Jesus,Portugal. The Man,,0.0,0.0
Modern Magic Formula,Biffy Clyro,,0.0,0.0
Mojo Man,Jimi Hendrix,,0.0,0.0
Molly,Tyga,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall",1.0,1.0
Mon Raymond,Carla Bruni,,0.0,0.0
Monomania,Deerhunter,,0.0,0.0
Monster,Imagine Dragons,Imagine Dragons,1.0,0.0
Moon,Foals,,0.0,0.0
More Than Anything,Rudimental,,0.0,0.0
More Than Words,Brian McKnight,,0.0,0.0
Morning Star,The Avett Brothers,,0.0,0.0
Mosh Pit,Tinie Tempah,,0.0,0.0
Mosquito,Yeah Yeah Yeahs,,0.0,0.0
Mother and God,Avidya and the Kleshas,,0.0,0.0
Mother Like Mine,The Band Perry,,0.0,0.0
Mother Tongue,White Lies,,0.0,0.0
Motherboard,Daft Punk,,0.0,0.0
Motorway,Little Boots,,0.0,0.0
Mountains of Sorrow,Amos Lee,,0.0,0.0
Mouth On Me,I Am Kloot,,0.0,0.0
Move,Little Mix,Little Mix,0.0,0.0
Move,Parmalee,Parmalee,0.0,0.0
Moving,Travis,,0.0,0.0
Moving On,Asking Alexandria,,0.0,0.0
Mozart's House,Clean Bandit,,0.0,0.0
Mr. Right,Leona Lewis,,0.0,0.0
Mug Museum,Cate Le Bon,,0.0,0.0
Mula,Big Sean,,0.0,0.0
Mulheres e Cunhatãs,Badi Assad,,0.0,0.0
Murder,Justin Timberlake,,0.0,0.0
Murder Bar,Sevendust,,0.0,0.0
Murder Mitten,I See Stars,,0.0,0.0
Music Media Is My Whore,Philip H. Anselmo and the Illegals,,0.0,0.0
Must Be Something I Missed,Kenny Chesney,,0.0,0.0
Musta Had a Good Time,Parmalee,,0.0,0.0
Muzzle,Stephen Dale Petit,,0.0,0.0
My Darlin',Miley Cyrus,,0.0,0.0
My Day,Danielle Bradbery,,0.0,0.0
My Eyes,Blake Shelton,Blake Shelton Featuring Gwen Sebastian,1.0,1.0
My Father's Son,Pearl Jam,,0.0,0.0
My Favorite Picture of You,Guy Clark,,0.0,0.0
My Girl,Willy Moon,Willy Moon,0.0,0.0
My God Is The Sun,Queens of the Stone Age,,0.0,0.0
My Head Is A Jungle,Wankelmut & Emma Louise,,0.0,0.0
My Heart Was The Last One To Know,Kris Kristofferson,,0.0,0.0
My Hitta,YG,YG Featuring Jeezy & Rich Homie Quan,1.0,1.0
My House,Kacey Musgraves,Kacey Musgraves,0.0,0.0
My Love Follows You Where You Go,Lori McKenna,,0.0,0.0
My Love Took Me Down To The River (To Silence Me),Little Green Cars,,0.0,0.0
My Man Music,Stooshe,,0.0,0.0
My Number,Foals,,0.0,0.0
My Song 5,Haim,,0.0,0.0
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,Fall Out Boy,1.0,0.0
My Story,R. Kelly,,0.0,0.0
My Story,Krept & Konan,,0.0,0.0
My Whole Life Changed,Lecrae,,0.0,0.0
Mystery Disease,MGMT,,0.0,0.0
Nails,Funeral for a Friend,,0.0,0.0
Nashville Without You,Tim McGraw,,0.0,0.0
"Nearly Midnight, Honolulu",Neko Case,,0.0,0.0
Need U (100%),Duke Dumont,,0.0,0.0
Neon Lights,Demi Lovato,Demi Lovato,1.0,0.0
Neurotic Society (Compulsory Mix),Lauryn Hill,,0.0,0.0
Never Been Hurt,Demi Lovato,,0.0,0.0
Never Enough,Tarja Turunen,Tarja Turunen,1.0,0.0
Never Fade,Jack Johnson,,0.0,0.0
Never Had the Time,Portage and Main,,0.0,0.0
Never Never,Korn,,0.0,0.0
Never Regret,Craig Campbell,,0.0,0.0
Never Should Have,Ashanti,,0.0,0.0
Never Too Far,Mike Oldfield,,0.0,0.0
New,Paul McCartney,,0.0,0.0
New Alphabet,Eels,,0.0,0.0
New Constellation,Toad the Wet Sprocket,,0.0,0.0
New Day Coming,Scott Stapp,,0.0,0.0
New Lover,Josh Ritter,,0.0,0.0
New Slaves,Kanye West,Kanye West,1.0,0.0
New Town Velocity,Johnny Marr,,0.0,0.0
New York Times,J. Cole,,0.0,0.0
Nice To Meet You,Forever the Sickest Kids,,0.0,0.0
Nickels and Dimes,Jay-Z,,0.0,0.0
Niggaz Know,J. Cole,,0.0,0.0
Night Café,OMD,,0.0,0.0
"Night Time, My Time",Sky Ferreira,,0.0,0.0
Nightcall,London Grammar,,0.0,0.0
Nightmares,Josh Ritter,,0.0,0.0
Nirvana,Sam Smith,,0.0,0.0
No 1 Party Anthem,Arctic Monkeys,,0.0,0.0
No Angel,Birdy,,0.0,0.0
No Angel,Beyoncé,,0.0,0.0
No Better,Lorde,,0.0,0.0
No Better Shoulder,KT Tunstall,,0.0,0.0
No Cure For Crazy,Kellie Pickler,,0.0,0.0
No Face,Savages,,0.0,0.0
No Fairy Tale,Lisa Loeb,,0.0,0.0
No Freedom,Dido,,0.0,0.0
No Freedom,Rebecca Ferguson,,0.0,0.0
No Games,Rick Ross,,0.0,0.0
No Guns Allowed,Snoop Lion,,0.0,0.0
No Love,Darwin Deez,Darwin Deez,0.0,0.0
No Mercy,Chimaira,,0.0,0.0
No More Hell To Pay,Stryper,,0.0,0.0
No New Friends,DJ Khaled,,0.0,0.0
No One Fits Me (Better Than You),Airbourne,,0.0,0.0
No One Likes a Fat Pop Star,Robbie Williams,,0.0,0.0
No Time Like Now,Sam Phillips,,0.0,0.0
No Way Out,Annihilator,,0.0,0.0
No Worries,Gary Allan,Gary Allan,0.0,0.0
Nobody Wants It,Sevendust,,0.0,0.0
Normal Person,Arcade Fire,,0.0,0.0
Nosetalgia,Pusha T,,0.0,0.0
Not a Bad Man,Patty Griffin,,0.0,0.0
Not A Bad Thing,Justin Timberlake,Justin Timberlake,1.0,0.0
Not Broken Anymore,Blue October,,0.0,0.0
Not Cynical,The Proclaimers,,0.0,0.0
Not Giving Up,The Saturdays,,0.0,0.0
Not Gonna Die,Skillet,,0.0,0.0
Not Leaving You Tonight,LL Cool J,,0.0,0.0
Not Too Late,Noah and the Whale,,0.0,0.0
Nothin' But the Cooler Left,Chris Young,,0.0,0.0
Nothing Arrived,Villagers,,0.0,0.0
Nothing Between,Sanctus Real,,0.0,0.0
Nothing Comes To Nothing,Babyshambles,,0.0,0.0
Nothing Left But Tears,Buckcherry,,0.0,0.0
Nothing Left To Fear,Slash,,0.0,0.0
Nothing Like Us,Justin Bieber,,0.0,0.0
November,Gabrielle Aplin,,0.0,0.0
Now,Paramore,,0.0,0.0
Now,Scotty McCreery,,0.0,0.0
Now I'm All Messed Up,Tegan and Sara,,0.0,0.0
Nowhere Is,Ron Sexsmith,,0.0,0.0
Nowhere To Go,Ron Sexsmith,,0.0,0.0
Nuclear,Destiny's Child,,0.0,0.0
Number 37405,Tim McGraw,,0.0,0.0
NYC,Dido,,0.0,0.0
O.P.P.,Chyno,,0.0,0.0
Obama (Winning More Interlude),DJ Khaled,,0.0,0.0
Objects in the Mirror,Mac Miller,,0.0,0.0
Oblique City,Phoenix,,0.0,0.0
Oblivion,M83,,0.0,0.0
Obsession,Tich,,0.0,0.0
Obvious Bicycle,Vampire Weekend,,0.0,0.0
Oceans,Jay-Z,,0.0,0.0
Oceans (Where Feet May Fail),Hillsong United,Hillsong United,0.0,0.0
Of Space And Time,City and Colour,,0.0,0.0
Of the Mother Again,Jim James,,0.0,0.0
Of The Night,Bastille,,0.0,0.0
Off My Face,Dani Clay,Dani Clay,0.0,0.0
Off The Beaten Path,Justin Moore,,0.0,0.0
Officially Alive,Brad Paisley,,0.0,0.0
Oh,Kate Nash,,0.0,0.0
Oh Brother,Frank Turner,,0.0,0.0
Oh Henry,The Civil Wars,,0.0,0.0
Oh Sheit It's X,Thundercat,,0.0,0.0
Oh Sweet Lorraine,Green Shoe Studio,,0.0,0.0
Ohio,Patty Griffin,,0.0,0.0
Old Habits,Justin Moore,,0.0,0.0
Old School Love,Lupe Fiasco,Lupe Fiasco Featuring Ed Sheeran,1.0,1.0
Old Yellow Moon,Emmylou Harris & Rodney Crowell,,0.0,0.0
OMYGOD,Kate Nash,,0.0,0.0
On My Own,Samantha Barks,,0.0,0.0
On My Way,Charlie Brown,,0.0,0.0
On My Way to Work,Paul McCartney,,0.0,0.0
On Sight,Kanye West,,0.0,0.0
On The Chin,Kings of Leon,,0.0,0.0
On The Ropes,Eels,,0.0,0.0
Once in a While,French Montana,,0.0,0.0
One Breath,Anna Calvi,,0.0,0.0
One Day,Kodaline,,0.0,0.0
One Drop,Plumb,,0.0,0.0
One For The Money,Escape the Fate,,0.0,0.0
One For The Road,Arctic Monkeys,,0.0,0.0
One Mississippi,Brett Eldredge,Brett Eldredge,0.0,0.0
One More Sad Song,Randy Rogers Band,,0.0,0.0
One More Sleep,Leona Lewis,,0.0,0.0
One More Time,Gary Allan,,0.0,0.0
One Of Us Is The Killer,The Dillinger Escape Plan,,0.0,0.0
One Thousand,Juicy J,,0.0,0.0
One True Vine,Mavis Staples,,0.0,0.0
One Way Or Another (Teenage Kicks),One Direction,One Direction,1.0,0.0
One Way Trigger,The Strokes,,0.0,0.0
Only A Clown,Caitlin Rose,,0.0,0.0
Only Friend,The Temperance Movement,,0.0,0.0
Only One,Scott Stapp,Scott Stapp,0.0,0.0
Only One and Only You,Steven Curtis Chapman,,0.0,0.0
Only Teardrops,Emmelie de Forest,,0.0,0.0
Only You,Cee Lo Green,,0.0,0.0
Ooh La La,Britney Spears,Britney Spears,1.0,0.0
Ooo la La,Robin Thicke,,0.0,0.0
Open Letter,Jay-Z,,0.0,0.0
Open Up (That's Enough),The Dead Weather,,0.0,0.0
Open Your Eyes,John Legend,,0.0,0.0
Opinion,Device,,0.0,0.0
Opposite,Biffy Clyro,,0.0,0.0
Ordinary Love,U2,,0.0,0.0
Oscar Wilde Gets Out,Elton John,,0.0,0.0
Other Side Of Love,Sean Paul,,0.0,0.0
Our System,OMD,,0.0,0.0
Our Time Is Now,Amy Grant,,0.0,0.0
Out Getting Ribs,King Krule,,0.0,0.0
Out Of Line,Device,,0.0,0.0
Out Of Mind,Tove Lo,,0.0,0.0
Out Of My Head,John Newman,,0.0,0.0
Out Of My League,Fitz and the Tantrums,,0.0,0.0
Out Of The Black,Royal Blood,,0.0,0.0
Out Of The Woodwork,Courtney Barnett,,0.0,0.0
Out of Time,Stone Temple Pilots,,0.0,0.0
Outlaw You,Shooter Jennings,,0.0,0.0
Outstanding In Our Field,Brad Paisley,,0.0,0.0
Over You,Seasick Steve,Seasick Steve,1.0,0.0
Overcomer,Mandisa,,0.0,0.0
Overdose,Ciara,Ciara,0.0,0.0
Overgrown,James Blake,,0.0,0.0
Overnight,Parachute,,0.0,0.0
Pacific Rim,Ramin Djawadi,,0.0,0.0
Pale Green Ghosts,John Grant,,0.0,0.0
Pan-European Supermodel Song (Oh! Gina),Johnny Borrell & Zazou,,0.0,0.0
Panic Chord,Gabrielle Aplin,,0.0,0.0
Papaoutai,Stromae,,0.0,0.0
Paper Doll,John Mayer,John Mayer,1.0,0.0
Paper Thin,Data Romance,,0.0,0.0
Papi Pacify,FKA Twigs,,0.0,0.0
Paradise (What About Us?),Within Temptation,,0.0,0.0
Paranoid,Ty Dolla $ign,Ty Dolla $ign Featuring B.o.B,1.0,1.0
Part Heart,Kate Nash,,0.0,0.0
Part II,Paramore,,0.0,0.0
Part II (On The Run),Jay-Z,Jay-Z,0.0,0.0
Party Like Tomorrow Is the End of the World,Steel Panther,,0.0,0.0
Party Up,Chase Rice,,0.0,0.0
PartyIsntOver/Campfire/Bimmer,"Tyler, the Creator",,0.0,0.0
Passenger,Britney Spears,,0.0,0.0
Passing A Message,Villagers,,0.0,0.0
Past Forever,Agnetha Fältskog,,0.0,0.0
Peace,Kids in Glass Houses,,0.0,0.0
Peace Is Broken,Alter Bridge,,0.0,0.0
Peace Sword (Open Your Heart),The Flaming Lips,,0.0,0.0
Pearl Hart,Volbeat,,0.0,0.0
Perfume,Britney Spears,Britney Spears,1.0,0.0
Permanent Stain,Backstreet Boys,,0.0,0.0
Permawar,Ministry,,0.0,0.0
Phantom Limb,Alice in Chains,,0.0,0.0
Pheromone Cvlt,Letlive,,0.0,0.0
Phoenix,A$AP Rocky,,0.0,0.0
Picasso Baby,Jay-Z,,0.0,0.0
Picture A Knife Fight,Biffy Clyro,,0.0,0.0
Picture In A Frame,Rod Stewart,,0.0,0.0
Picture Me In A Hospital,Babyshambles,,0.0,0.0
Picture Perfect,Escape the Fate,,0.0,0.0
Piece By Piece,Anna Calvi,Anna Calvi,0.0,0.0
Pieces,Gary Allan,,0.0,0.0
Pigs,"Tyler, the Creator",,0.0,0.0
Pink Champagne,Caitlin Rose,,0.0,0.0
Pink Fields,Neon Hitch,,0.0,0.0
Pink Rabbits,The National,,0.0,0.0
Pinstripes,Goodie Mob,,0.0,0.0
Pioneer,The Band Perry,,0.0,0.0
Plain View,Amos Lee,,0.0,0.0
Planets,Avenged Sevenfold,,0.0,0.0
Plastic Roses,Jessica Sanchez,,0.0,0.0
Play It Again,Luke Bryan,Luke Bryan,1.0,0.0
Playing With Fire,Katie Armiger,,0.0,0.0
Please Don't Say You Love Me,Gabrielle Aplin,,0.0,0.0
Pocket,Biffy Clyro,,0.0,0.0
Point At You,Justin Moore,Justin Moore,1.0,0.0
Polaroid Picture,Frank Turner,,0.0,0.0
Pom Poms,Jonas Brothers,,0.0,0.0
Pompeii,Bastille,Bastille,1.0,0.0
Pop Bottles,SkyBlu,,0.0,0.0
Pop?,Wretch 32,,0.0,0.0
Popular Song,Ariana Grande,,0.0,0.0
Postcards,James Blunt,,0.0,0.0
Pound Cake/Paris Morton Music 2,Drake,,0.0,0.0
Power,Kat Graham,,0.0,0.0
Power,Goodie Mob,,0.0,0.0
Power Of A Love Song,Tate Stevens,,0.0,0.0
Power of a Song,Randy Houser,,0.0,0.0
Power Trip,J. Cole,J. Cole Featuring Miguel,1.0,1.0
Powerless,Rudimental,,0.0,0.0
Pray,Sanctus Real,,0.0,0.0
Pray,Kodaline,,0.0,0.0
Preacher,OneRepublic,,0.0,0.0
Preacher's Daughter,Maggie Rose,,0.0,0.0
Prehistoric Dog,Red Fang,,0.0,0.0
Prelude,Foals,,0.0,0.0
Pressing On A Bruise,Brad Paisley,,0.0,0.0
Pressure,Max Marshall,,0.0,0.0
Pressure,Chase & Status,,0.0,0.0
Pretty,The Weeknd,,0.0,0.0
Pretty Brown Eyes,Cody Simpson,,0.0,0.0
Pretty Hurts,Beyoncé,,0.0,0.0
Pretty Lady,Jake Bugg,,0.0,0.0
Pretty Time Bomb,Sam Phillips,,0.0,0.0
Prey For Me,Korn,,0.0,0.0
Pride,Buckcherry,,0.0,0.0
PrimeTime,Janelle Monáe,,0.0,0.0
Promise (You Won't Break My Heart),Eddie Murphy,,0.0,0.0
Proof,Paramore,,0.0,0.0
Proof of Life,Scott Stapp,,0.0,0.0
Providence,Foals,,0.0,0.0
Provider,Midlake,,0.0,0.0
Provision,August Burns Red,,0.0,0.0
Psalm,Apocalyptica,,0.0,0.0
Pump And Squeeze Me,Wrong Direction,,0.0,0.0
Punk (La Vie Antérieure),Deerhunter,,0.0,0.0
Punkyoungirl,Adam Ant,,0.0,0.0
Purple Shadows,Seasick Steve,,0.0,0.0
"Purple, Yellow, Red And Blue",Portugal. The Man,,0.0,0.0
Push The Sky Away,Nick Cave & the Bad Seeds,,0.0,0.0
Pusher Love Girl,Justin Timberlake,Justin Timberlake,1.0,0.0
"Put On, Cologne",Donovan Woods,,0.0,0.0
Put Your Two's Up,Rizzle Kicks,,0.0,0.0
PYD,Justin Bieber,,0.0,0.0
Pyres Of Varanasi,30 Seconds to Mars,,0.0,0.0
Q.U.E.E.N,Janelle Monáe,,0.0,0.0
Quand C'est,Stromae,,0.0,0.0
Queen of Hearts,We the Kings,,0.0,0.0
Queen of the Field,Alicia Keys,,0.0,0.0
Queenie Eye,Paul McCartney,,0.0,0.0
R U Crazy,Conor Maynard,,0.0,0.0
R.A.F.,Lil Wayne,,0.0,0.0
Radiant,Everything Everything,,0.0,0.0
Radiate,Enter Shikari,,0.0,0.0
Radiate,Jack Johnson,,0.0,0.0
Radio,Darius Rucker,Darius Rucker,1.0,0.0
Radio Silence,Frightened Rabbit,,0.0,0.0
Railroads,Holly Williams,,0.0,0.0
Raise 'Em Up,Keith Urban,Keith Urban Featuring Eric Church,1.0,1.0
Raising Hell,Bullet For My Valentine,,0.0,0.0
Ramblin' Jack,Kris Kristofferson,,0.0,0.0
Rap God,Eminem,Eminem,1.0,0.0
Rat a Tat,Fall Out Boy,,0.0,0.0
Rat Farm,Meat Puppets,,0.0,0.0
Rat Race,Enter Shikari,,0.0,0.0
Ratchet,Bloc Party,,0.0,0.0
Raven,Mark Owen,,0.0,0.0
Ravo,Sam and the Womp,,0.0,0.0
Raw Material,Deap Vally,,0.0,0.0
Reach Out Richard,Mayer Hawthorne,,0.0,0.0
Read My Lips,Ciara,,0.0,0.0
Ready,Fabolous,Fabolous Featuring Chris Brown,1.0,1.0
Ready,B.o.B,B.o.B,0.0,0.0
Ready Set Roll,Chase Rice,Chase Rice,1.0,0.0
Ready to Die,The Stooges,,0.0,0.0
Ready To Question,Gabrielle Aplin,,0.0,0.0
Real,Gorgon City,,0.0,0.0
Real & True,Future,,0.0,0.0
Really Don't Care,Demi Lovato,Demi Lovato Featuring Cher Lloyd,1.0,1.0
Rebel Beat,The Goo Goo Dolls,,0.0,0.0
Recover,Chvrches,,0.0,0.0
Recovery,Frank Turner,,0.0,0.0
Recovery,Justin Bieber,,0.0,0.0
Recovery,James Arthur,,0.0,0.0
Red Camaro,Keith Urban,,0.0,0.0
Red City,Stone Sour,,0.0,0.0
Red Eye,Kid Cudi,,0.0,0.0
Red Lights,Tiesto,Tiesto,1.0,0.0
Red Nose,Sage The Gemini,Sage The Gemini,1.0,0.0
Redemption,Queensrÿche,Queensrÿche,0.0,0.0
Redneck Crazy,Tyler Farr,Tyler Farr,1.0,0.0
Redshift,Darwin Deez,,0.0,0.0
Reflections,Petula Clark,,0.0,0.0
Reflektor,Arcade Fire,,0.0,0.0
Release The Panic,Red,,0.0,0.0
Reload,Wiley,,0.0,0.0
Reload,Sebastian Ingrosso,,0.0,0.0
Remember,Mac Miller,,0.0,0.0
Remember Me,The Red Jumpsuit Apparatus,,0.0,0.0
Remix (I Like The),New Kids on the Block,,0.0,0.0
Rendez-vous,Dani Clay,,0.0,0.0
Repent Replenish Repeat,dan le sac Vs Scroobius Pip,,0.0,0.0
Replay,Zendaya,Zendaya,1.0,0.0
Requiem,Avenged Sevenfold,,0.0,0.0
Requiem,Gary Barlow,,0.0,0.0
Rescue,Yuna,,0.0,0.0
Resolution,Matt Corby,,0.0,0.0
Retrograde,James Blake,,0.0,0.0
Reverse Running,Atoms For Peace,,0.0,0.0
Revolution,Building 429,,0.0,0.0
Rewind,Devlin,Devlin,0.0,0.0
Rewind The Film,Manic Street Preachers,,0.0,0.0
Rhyme Or Reason,Eminem,,0.0,0.0
Ribs,Lorde,,0.0,0.0
Rick James,Nelly,,0.0,0.0
Right,Bubba Sparxxx,,0.0,0.0
Right Action,Franz Ferdinand,,0.0,0.0
Right Hand,Drake,Drake,1.0,0.0
Right Here,Rudimental,,0.0,0.0
Right Now,One Direction,One Direction,0.0,0.0
Right There,Ariana Grande,Ariana Grande Featuring Big Sean,1.0,1.0
Ring For Sale,Kellie Pickler,,0.0,0.0
Riot,Bullet For My Valentine,,0.0,0.0
Riptide,Vance Joy,Vance Joy,1.0,0.0
Rise,Skillet,Skillet,0.0,0.0
Rise & Fall,Michael Molloy & Alex Evans,,0.0,0.0
Rise Up,Beyoncé,,0.0,0.0
River Of Pain,Primal Scream,,0.0,0.0
Road,Paul McCartney,,0.0,0.0
Roar,Katy Perry,Katy Perry,1.0,0.0
Robbers,The 1975,,0.0,0.0
Rock,Orianthi,Orianthi,0.0,0.0
Rock City,Kings of Leon,,0.0,0.0
Rock N Roll,Avril Lavigne,,0.0,0.0
Rocket,Beyoncé,,0.0,0.0
Roller Coaster,Justin Bieber,Justin Bieber,0.0,0.0
Roller Coaster,Luke Bryan,Luke Bryan,1.0,0.0
Room 24,Volbeat,,0.0,0.0
Rose Tattoo,Dropkick Murphys,,0.0,0.0
Rough Detective,The Dead Weather,,0.0,0.0
Rough Water,Travie McCoy,Travie McCoy Featuring Jason Mraz,1.0,1.0
Route 3 Box 250 D,Randy Houser,,0.0,0.0
Royals,Lorde,Lorde,1.0,0.0
Ruby Puts Her Red Dress On,Joel Crouse,,0.0,0.0
Rumour,Chlöe Howl,,0.0,0.0
Run,Sick Puppies,,0.0,0.0
Run,Joel Compass,,0.0,0.0
Run From You,Max Gomez,,0.0,0.0
Runaway,J. Cole,,0.0,0.0
Runnin' Outta Moonlight,Randy Houser,Randy Houser,1.0,0.0
Running,John Newman,,0.0,0.0
Running from the Moon,Dean Madonia,,0.0,0.0
Running If You Call My Name,Haim,,0.0,0.0
Running Out Of Fantasy,Manic Street Preachers,,0.0,0.0
Running To The Sea,Röyksopp,,0.0,0.0
Rusty,"Tyler, the Creator",,0.0,0.0
Ruthless,DevilDriver,,0.0,0.0
RVA All Day,No BS! Brass Band,,0.0,0.0
S.A.D.,Mark Owen,,0.0,0.0
S.D.S.,Mac Miller,,0.0,0.0
S.N.I.T.C.H.,Pusha T,,0.0,0.0
S.O.S. In Bel Air,Phoenix,,0.0,0.0
Sabotage,Suede,,0.0,0.0
Sacred Heart,The Civil Wars,,0.0,0.0
Sacrilege,Yeah Yeah Yeahs,,0.0,0.0
Sad Angel,Fleetwood Mac,,0.0,0.0
Sadako Folding Cranes,Laura Veirs,,0.0,0.0
Safe,Katie Armiger,,0.0,0.0
Safe In Sound,Sub Focus,,0.0,0.0
Safe to Say I've Had Enough,Seether,,0.0,0.0
Safe With Me,Sam Smith,,0.0,0.0
Sailor's Prayer,The Devil Wears Prada,,0.0,0.0
Saints & Sinners,Bullet For My Valentine,,0.0,0.0
Sally Ride,Janelle Monáe,,0.0,0.0
Salute,Little Mix,,0.0,0.0
Salvation,Gabrielle Aplin,,0.0,0.0
Salvation,Skillet,,0.0,0.0
Same Disease,Red,,0.0,0.0
Same Old Same Old,The Civil Wars,,0.0,0.0
Same On The Inside,Stone Temple Pilots,,0.0,0.0
Sandman,Hurts,,0.0,0.0
Santa's Prayer,Restless Heart,,0.0,0.0
Sasquatch,Earl Sweatshirt,,0.0,0.0
Satellite,Nine Inch Nails,,0.0,0.0
Satellite Call,Sara Bareilles,,0.0,0.0
Saturday,Rebecca Black,,0.0,0.0
Saturday Night,Natalia Kills,,0.0,0.0
Save Me,Bo Bruce,,0.0,0.0
Save Rock and Roll,Fall Out Boy,,0.0,0.0
Save The Day,Selena Gomez,,0.0,0.0
Save the Night,John Legend,,0.0,0.0
Save Us,Paul McCartney,,0.0,0.0
Say Demesne,Johnny Marr,,0.0,0.0
Say It's Not True,Roger Taylor,,0.0,0.0
Say Something,A Great Big World,A Great Big World & Christina Aguilera,1.0,1.0
Say You Like It,Blue Sky Riders,,0.0,0.0
Scared,Zendaya,,0.0,0.0
Scared,Paul McCartney,,0.0,0.0
Screwdriver,Prince,,0.0,0.0
Sea Of Love,The National,,0.0,0.0
Searchlight,Thousand Foot Krutch,,0.0,0.0
Seasonal Love,Sean Kingston,,0.0,0.0
Second Bite Of The Apple,Beady Eye,,0.0,0.0
Secret To The End,Depeche Mode,,0.0,0.0
See Me Like This,Stooshe,,0.0,0.0
See You Tonight,Scotty McCreery,Scotty McCreery,1.0,0.0
Seen It All Before,Bring Me The Horizon,,0.0,0.0
Selma Drye,Kellie Pickler,,0.0,0.0
Semicolon,The Lonely Island,,0.0,0.0
Send It Up,Kanye West,,0.0,0.0
Settle Down,The 1975,The 1975,0.0,0.0
Seven Nights Seven Days,The Fratellis,,0.0,0.0
Seven Shades Of Nothing,Babyshambles,,0.0,0.0
