"title","artist","hit"
"SLY","Scorpions",0
"Sly Fox","Nas",0
"Smack That","Akon",1
"Small Bump","Ed Sheeran",0
"Small Plane","Bill Callahan",0
"Small Poppies","Courtney Barnett",0
"Small Talk","Katy Perry",0
"Small Things","Ben Howard",0
"Small Town Big Time","Blake Shelton",0
"Small Town Boy","Dustin Lynch",1
"Small Town Hypocrite","Caylee Hammack",0
"Small Town Southern Man","Alan Jackson",1
"Small Town Throwdown","Brantley Gilbert",1
"Small Town U.S.A.","Justin Moore",0
"Small Wishes","Biffy Clyro",0
"Small Y'all","Kenny Chesney",0
"Smart Girls","Weezer",0
"SmartPhones","Trey Songz",0
"Smash","The Goo Goo Dolls",0
"Smash Lies","Matisyahu",0
"Smash TV","Chase & Status",0
"Smashed Pianos","Blossoms",0
"Smile","Avril Lavigne",0
"Smile","Jay-Z",0
"Smile","Juice WRLD",0
"Smile","Katy Perry",0
"Smile","Lily Allen",0
"Smile","McFly",0
"Smile","Sidewalk Prophets",0
"Smile","Uncle Kracker",0
"Smile","Weezer",0
"Smile","Wolf Alice",0
"Smile (Living My Best Life)","Lil Duval",0
"Smile Back","Mac Miller",0
"Smile In Your Sleep","Silverstein",0
"Smile Like You Mean It","The Killers",0
"Smile Mama, Smile","Rick Ross",0
"Smile Mona Lisa","will.i.am",0
"Smiler with Knife","Morrissey",0
"Smiley Faces","Gnarls Barkley",0
"Smilin' In My Face","Ca$h Out",0
"Smiling","Alanis Morissette",0
"Smiling","Black Lips",0
"Smoke","50 Cent",0
"Smoke","A Thousand Horses",1
"Smoke","Maddie & Tae",0
"Smoke","Plumb",0
"Smoke & Mirrors","Lifehouse",0
"Smoke & Mirrors","Paloma Faith",0
"Smoke & Retribution","Flume",0
"Smoke a Little Smoke","Eric Church",0
"Smoke and Dream","Dirty Heads",0
"Smoke and Mirrors","Gotye",0
"Smoke and Mirrors","Imagine Dragons",0
"Smoke Baby","Hawksley Workman",0
"Smoke Break","Carrie Underwood",1
"Smoke Clears","Andy Grammer",0
"Smoke in Her Eyes","Big & Rich",0
"Smoke When I Drink","Kelleigh Bannen",0
"Smokestack Woman","Black Country Communion",0
"Smokin' and Drinkin'","Miranda Lambert",0
"Smokin' Rollin","Juicy J",0
"Smoking Jacket","Miranda Lambert",0
"Smoko","The Chats",0
"Smooth","Florida Georgia Line",0
"Smooth Criminal","Alien Ant Farm",1
"Smooth Criminal","Glee",0
"Smooth Sailin'","Leon Bridges",0
"Smooth Sailing","Queens of the Stone Age",0
"SMS (Bangerz)","Miley Cyrus",0
"SMS (Shine)","David Crowder Band",0
"Smuckers","Tyler, the Creator",0
"Snail","Benee",0
"Snake Charmer","Drowning Pool",0
"Snake Eyes","Mumford & Sons",0
"Snake Oil","Foals",0
"Snake Road","Ron Sexsmith",0
"Snakebite","Judas Priest",0
"Snakes","Pixies",0
"Snakes and Snakes","Bell X1",0
"Snap Out Of It","Arctic Monkeys",0
"Snapback","Old Dominion",1
"Snapbacks & Tattoos","Driicky Graham",0
"Sneak Out The Back Door","Ron Sexsmith",0
"Sneakernight","Vanessa Hudgens",0
"Sneakin","Drake",0
"Sneaky","Trey Songz",0
"Sniped","CKY",0
"Sniper","Saxon",0
"Snoop Dogg Millionaire","Snoop Dogg",0
"Snow (Hey Oh)","Red Hot Chili Peppers",0
"Snow Cats","AFI",0
"Snow Falls in June","Ryan Bingham",0
"Snow In California","Ariana Grande",0
"Snow In Vegas","David Gray",0
"Snow On Tha Bluff","J. Cole",1
"Snow White Queen","Evanescence",0
"Snowblind","Cold",0
"SnowBlind","Tori Amos",0
"Snowchild","The Weeknd",1
"Snowed in at Wheeler Street","Kate Bush",0
"Snowflake","Kate Bush",0
"Snowman's Song","Deborah Garvey",0
"Snowshoe","Anna Atkinson",0
"SnowTime","James Taylor",0
"Snuff","Slipknot",0
"Snuff That Girl","Cast of Urinetown",0
"Snug Slacks","John Grant",0
"So A Child May Follow","Damian Marley",0
"So Alive","The Goo Goo Dolls",0
"So Am I","Ava Max",0
"So Am I","Ty Dolla $ign",0
"So Ambitious","Jay-Z",0
"So American","Portugal. The Man",0
"So Appalled","Kanye West",0
"So Be It","Lisa Stansfield",0
"So Beautiful","James Morrison",0
"So Beautiful","Superchick",0
"So Beautiful Or So What","Paul Simon",0
"So Big","Iyaz",0
"So Brand New","Fyfe Dangerfield",0
"So Called Life","Montgomery Gentry",0
"So Close","Jon McLaughlin",0
"So Close","Tinie Tempah",0
"So Close So Far","Hoobastank",0
"So Cold","Breaking Benjamin",1
"So Cold","Chris Brown",0
"So Damn Lucky","Dave Matthews",0
"So Disrespectful","50 Cent",0
"So Divine...","Tesla",0
"So Done","Alicia Keys",0
"So Done","The Kid Laroi",0
"So Easy","Röyksopp",0
"So Excited","Fat Joe",0
"So Far Away","Avenged Sevenfold",0
"So Far Away","Martin Garrix",0
"So Far Away","Mary Lambert",0
"So Far Away","Painkiller Hotel",0
"So Far Away","Red",0
"So Far Away","Stabbing Westward",0
"So Far Away","Staind",1
"So Far Gone","James Blunt",0
"So Far Gone","Thousand Foot Krutch",0
"So Far So Great","Demi Lovato",0
"So Far to Find You","Casting Crowns",0
"So Far Under","Alice in Chains",0
"So Far...","Eminem",0
"So Fine","Sean Paul",1
"So Forgetful","Lloyd Banks",0
"So Freakin' Tight","Tough Love",0
"So Gone","Monica",1
"So Gone (What My Mind Says)","Jill Scott",0
"So Good","B.o.B",1
"So Good","Jennifer Lopez",0
"So Good","Louisa Johnson",0
"So Good","Rachel Stevens",0
"So Good To Me","Chris Malinchak",0
"So Happy","Theory Of A Deadman",0
"So Hard","The Chicks",0
"So Hard To Breathe","B.o.B",0
"So He Begins To Lie","Bloc Party",0
"So Hi So Lo","Matisyahu",0
"So High","Ian Brown",0
"So High","Jay Sean",0
"So High","Mist",0
"So Hot You're Hurting My Feelings","Caroline Polachek",0
"So Human","Lady Sovereign",0
"So I Could Find My Way","Enya",0
"So I Sang","Darius Rucker",0
"So I Thought","Flyleaf",0
"So In Love","Chrisette Michele",0
"So In Love","Jill Scott",0
"So It Goes...","Taylor Swift",0
"So Light is Her Footfall","Air",0
"So Listen","Cody Simpson",0
"So Long","Circa Waves",0
"So Long","Leon Bridges",0
"So Long","Thomas Wesley",0
"So Long Jimmy","James Blunt",0
"So Long Soldier","All Time Low",0
"So Long You Pretty Thing","Spiritualized",0
"So Long, And Thanks For All The Booze","All Time Low",0
"So Long, And Thanks For All The Fish","A Perfect Circle",0
"So Long, Astoria","The Ataris",0
"So Long, My Lover","Carl Barât",0
"So Long, See You Tomorrow","Bombay Bicycle Club",0
"So Many People","Neurosonic",0
"So Many Pros","Snoop Dogg",0
"So Much","Raghav feat. Kardinal Offishall",0
"So Much Better","Cast of Legally Blonde",0
"So Much Better","Eminem",0
"So Much I","Red Hot Chili Peppers",0
"So Much Love","Depeche Mode",0
"So Much More","Big Sean",0
"So Much More Than This","Grace VanderWaal",0
"So Now What","The Shins",0
"So Now You Know","The Horrors",0
"So NY","Fabolous",0
"So Obvious","Runner Runner",0
"So Oh","The Charlatans UK",0
"So Others May Live","Atreyu",0
"So Over You","Charli XCX",0
"So Sad (So Fine)","Cantona",0
"So Sail On","Flogging Molly",0
"So Says I","The Shins",0
"So Sexy","Twista",1
"So She","David Bowie",0
"So She's Leaving","The Trews",0
"So Sick","Brandy",0
"So Sick","Ne-Yo",1
"So Small","Carrie Underwood",1
"So Special","Lil Wayne",0
"So Special","Mavado",0
"So Tied Up","Cold War Kids",0
"So Unfair","Korn",0
"So Unsexy","Alanis Morissette",0
"So We Can Stay Alive","Garbage",0
"So We Meet Again My Heartache","Melody Gardot",0
"So What","Avi Buffalo",0
"So What","Pink",0
"So What","Three Days Grace",0
"So What!","Tesla",0
"So Wrong for So Long","Ringo Starr",0
"So You Can Cry","Ne-Yo",0
"So You Don't Have to Love Me Anymore","Alan Jackson",0
"So You Wannabe An Outlaw","Steve Earle",0
"Soak","Zola Jesus",0
"Soak Up The Sun","Sheryl Crow",1
"Soaked","Adam Lambert",0
"Soap","Melanie Martinez",0
"Soap On a Rope","Chickenfoot",0
"Soap Opera","Brandy Clark",0
"Sober","Bad Wolves",0
"Sober","Bailey Bryan",0
"Sober","blink-182",0
"Sober","Childish Gambino",0
"Sober","Demi Lovato",0
"Sober","G-Eazy",0
"Sober","Kelly Clarkson",0
"Sober","Little Big Town",0
"Sober","Lorde",0
"Sober","Pink",0
"Sober","Selena Gomez",0
"Sober & Sorry","Kayla Adams",0
"Sober Me Up","Frankie Ballard",0
"Sober Saturday Night","Chris Young",1
"Sober Up","AJR",0
"Socio","Stone Sour",0
"Sockets","Slaves",0
"Soda Pop","Robbie Williams",0
"Sodomites","Soulfly",0
"Sofi Needs a Ladder","Deadmau5",0
"Soft","Kings of Leon",0
"Soft in the Center","The Hold Steady",0
"Solar Midnite","Lupe Fiasco",0
"Solar Power","Lorde",0
"Solar Power Girl","Brad Paisley",0
"Solarstorms","Josh Doyle",0
"Sold As Freedom","Anti-Flag",0
"Soldier","Destiny's Child",1
"Soldier","Gavin DeGraw",0
"Soldier","High Valley",0
"Soldier","Shania Twain",0
"Soldier","The Goo Goo Dolls",0
"Soldier A","Vic Mignogna",0
"Soldier Boys And Jesus Freaks","Noel Gallagher's High Flying Birds",0
"Soldier of Fortune","Bryan Ferry",0
"Soldier of Love","Sade",0
"Soldier On","Oasis",0
"Soldier Side","System Of A Down",0
"Soldier Song","Gloriana",0
"Soldier's Angel","Stevie Nicks",0
"Soldier's Song","Lucinda Williams",0
"Soldierhead","Newsted",0
"Soldiers","Drowning Pool",0
"Soldiers","The Streets",0
"Soldiers and Jesus","James Otto",0
"Soldiers of Misfortune","Filter",0
"Soldierstown","Black Star Riders",0
"Solemn Skies","Childhood",0
"Solid","Eric Church",0
"Solid","Young Thug",1
"Solid Gold","The Darkness",0
"Solid Gold","Tom Chaplin",0
"Solid Wall of Sound","A Tribe Called Quest",0
"Solidarity","Enter Shikari",0
"Solitaire/Unraveling","Mushroomhead",0
"Solitaires","Future",1
"Solitary Thinkin'","Lee Ann Womack",0
"Solo","California Breed",0
"Solo","Clean Bandit",0
"Solo","Iyaz",1
"Solo (Reprise)","Frank Ocean",0
"Solo Dance","Martin Jensen",0
"Solo Dancing","Indiana",0
"Solo Dolo (Nightmare)","Kid Cudi",0
"Solo Dolo Part II","Kid Cudi",0
"Solo(w)","Lucy Rose",0
"Solomon Browne","Seth Lakeman",0
"Solomon Eagle","Jamie T.",0
"Solstice","Björk",0
"Soltera","Lunay",0
"Solway Firth","Slipknot",0
"Soma","The Strokes",0
"Some Beach","Blake Shelton",1
"Some Brutal Love","Garrett Hazen",0
"Some Devil","Dave Matthews",0
"Some Gave All","Billy Ray Cyrus",0
"Some Girls","Jameson Rodgers",1
"Some Girls","Madonna",0
"Some Girls","Rachel Stevens",0
"Some Habits","Cole Swindell",0
"Some Kind of Disaster","All Time Low",0
"Some Kind of Love","The Killers",0
"Some Kind Of Monster","Metallica",0
"Some Kind Of Nature","Gorillaz",0
"Some Kind of Nothingness","Manic Street Preachers",0
"Some Kind of Wizard","Biffy Clyro",0
"Some Nights","Fun.",0
"Some Of It","Eric Church",1
"Some People Do","Old Dominion",0
"Some Place","Nick Waterhouse",0
"Some Riot","Elbow",0
"Some Say","Kristian Leontiou",0
"Some Things We Do","Swans",0
"Some Type Of Love","Charlie Puth",0
"Some Way","Nav",0
"Some Written","Metronomy",0
"Somebody","Justin Bieber",0
"Somebody","Natalie La Rose",0
"Somebody","Reba McEntire",1
"Somebody Ain't You","Mitchell Tenpenny",0
"Somebody Else","Mario",0
"Somebody Else","The 1975",0
"Somebody Else Will","Justin Moore",1
"Somebody Else Will","Mickey Guyton",0
"Somebody Else Will","Tweet",0
"Somebody Else's Song","Lifehouse",0
"Somebody Like Me","Craig David",0
"Somebody Like That","Tenille Arts",1
"Somebody Like You","Keith Urban",1
"Somebody Like You","Pop Evil",0
"Somebody Loves Somebody","Celine Dion",0
"Somebody Loves You","Betty Who",0
"Somebody Loves You","The Snuts",0
"Somebody New","The Struts",0
"Somebody Other than You","David Crosby",0
"Somebody Special","Nina Nesbitt",0
"Somebody Stole My Eyes","Stone Sour",0
"Somebody Take Me Home","Kenny Chesney",0
"Somebody That I Used To Know","Gotye",1
"Somebody There","Robert Plant",0
"Somebody To Die For","Hurts",0
"Somebody to Love","Leighton Meester",0
"Somebody To Love","Justin Bieber",1
"Somebody To Love","Kacey Musgraves",0
"Somebody to Love Me","Mark Ronson and the Business Intl",0
"Somebody To You","The Vamps",0
"Somebody Told Me","The Killers",1
"Somebody's Calling Me","LCD Soundsystem",0
"Somebody's Chelsea","Reba McEntire",0
"Somebody's Daughter","Tenille Townes",0
"Somebody's Gonna Get (Their Head Kicked In Tonite)","Joe Perry",0
"Somebody's Gotta Be Country","Easton Corbin",0
"Somebody's Heartbreak","Hunter Hayes",1
"Somebody's Knockin'","Eric Clapton",0
"Somebody's Problem","Morgan Wallen",1
"Somebody's Son","Ryan Star",0
"Someday","Dr. Dog",0
"Someday","Elliott Yamin",0
"Someday","Julian Lennon",0
"Someday","Matt York",0
"Someday","Michael Bublé",0
"Someday","Peace",0
"Someday","Rob Thomas",0
"Someday","The Black Eyed Peas",0
"Someday","The Strokes",0
"Someday","Two Door Cinema Club",0
"Someday (Place in the Sun)","Tinie Tempah",0
"Someday (The Revolution Song)","Nazanin Afshin-Jam",0
"Someday I Gotta Quit","Justin Moore",0
"Someday Soon","Hollis Brown",0
"Someday Soon","KT Tunstall",0
"Someday the Fire...","Funeral for a Friend",0
"Someday When I Stop Loving You","Carrie Underwood",0
"Someday When I'm Old","Easton Corbin",0
"Someday's Gone","The All-American Rejects",0
"Somedays","Lostprophets",0
"Somehow","Drake Bell",0
"Somehow","Joss Stone",0
"Someone","LEEDS",0
"Someone (2.0)","Boston",0
"Someone Else","Miley Cyrus",0
"Someone Else Calling You Baby","Luke Bryan",1
"Someone For Everyone","Jamie Lawson",0
"Someone I Used to Know","Zac Brown Band",0
"Someone Like You","Adele",1
"Someone New","Hozier",0
"Someone Singing Along","James Blunt",0
"Someone Somewhere Tonight","Kellie Pickler",0
"Someone Special","Blaze Kelly Coyle",0
"Someone To Call My Lover","Janet Jackson",0
"Someone to Hate","Demon Hunter",0
"Someone To Love Me","Diddy Dirty Money",0
"Someone to Love Me (Naked)","Mary J. Blige",0
"Someone To You","Banners",0
"Someone Told Me","Marshall Crenshaw",0
"Someone Took the Words Away","Elvis Costello",0
"Someone You Loved","Lewis Capaldi",1
"Someone, Anyone","Anberlin",0
"Someone, Somewhere","Asking Alexandria",0
"Someone's Someone","Monsta X",0
"Someone's Standing On My Chest","Atreyu",0
"Someplace","Jake Bugg",0
"Somethin Tells Me","Bryson Tiller",0
"Somethin' 'Bout a Truck","Kip Moore",0
"Somethin' Bad","Miranda Lambert",0
"Somethin' Grand","Madeleine Peyroux",0
"Somethin' I'm Good At","Brett Eldredge",0
"Something","Aerosmith",0
"Something","Cast of The Witches Of Eastwick",0
"Something","Nelly Furtado",0
"Something 'Bout a Woman","Lady A",0
"Something 'Bout Love","David Archuleta",0
"Something About a Woman","Jake Owen",0
"Something About December","Christina Perri",0
"Something Beautiful","Needtobreathe",0
"Something Beautiful","Newsboys",0
"Something Beautiful","Robbie Williams",0
"Something Better","Audien",0
"Something Better","Flyleaf",0
"Something Big","Mary Mary",0
"Something Big","Shawn Mendes",0
"Something Blue","Rich Hillen Jr.",0
"Something Diabolical","Bloodhound Gang",0
"Something Different","Godsmack",0
"Something For Your M.I.N.D.","Superorganism",0
"Something From Nothing","Foo Fighters",0
"Something Goes Around","The Love Kills Theory",0
"Something Going Wrong","Chickenfoot",0
"Something Good","Bic Runga",0
"Something Good","Estelle",0
"Something Good","The Damned Things",0
"Something Good Can Work","Two Door Cinema Club",0
"Something Great","One Direction",0
"Something Greater","Matthew West",0
"Something Human","Muse",0
"Something I Need","Ben Haenow",0
"Something I Need","OneRepublic",0
"Something I'm Not","Megadeth",0
"Something in the Water","Carrie Underwood",0
"Something in the Way You Move","Ellie Goulding",0
"Something in Your Mouth","Nickelback",0
"Something Is Squeezing My Skull","Morrissey",0
"Something Is Wrong","David Banner",0
"Something Just Like This","The Chainsmokers",1
"Something Like Happiness","The Maccabees",0
"Something Like Olivia","John Mayer",0
"Something More","Scotty McCreery",0
"Something More","Secondhand Serenade",0
"Something More","Sugarland",1
"Something More Beautiful","Beth Orton",0
"Something More Than Free","Jason Isbell",0
"Something New","Axwell and Ingrosso",0
"Something New","Girls Aloud",0
"Something New","Wiz Khalifa",0
"Something New","Zendaya",1
"Something Real","Summer Walker",0
"Something Really Bad","Dizzee Rascal",0
"Something Special","John Newman",0
"Something Special","Nick Harrison",0
"Something Special","Usher",0
"Something That I Like","Ryan Leslie",0
"Something To Be Proud Of","Montgomery Gentry",1
"Something To Be Said","Amber Pacific",0
"Something To Be Said","Shelby Lynne",0
"Something To Believe In","Aqualung",0
"Something To Believe In","Bryan Adams",0
"Something To Believe In","Parachute",0
"Something To Believe In","Sister Hazel",0
"Something to Die For","Carolina Liar",0
"Something To Do With My Hands","Thomas Rhett",1
"Something To Remember Me By","The Horrors",0
"Something to Ride To","Jake Owen",0
"Something To Sleep To","Michelle Branch",0
"Something To Tell You","Haim",0
"Something Wicked This Way Comes","Lucinda Williams",0
"Something You Get Through","Willie Nelson",0
"Something's Gotta Blow","Joan Armatrading",0
"Something's Gotta Give","All Time Low",0
"Something's Gotta Give","Camila Cabello",0
"Something's Not Right","Lily Allen",0
"Sometime Around Midnight","The Airborne Toxic Event",0
"Sometimes","Alexis Babini",0
"Sometimes","Black Stone Cherry",0
"Sometimes","Jay Nash",0
"Sometimes","Luke Bell",0
"Sometimes","Raphael Saadiq",0
"Sometimes","Skillet",0
"Sometimes I Cry","Chris Stapleton",0
"Sometimes I Feel","Richard Hawley",0
"Sometimes It Ends","Asking Alexandria",0
"Sometimes It's Hard","Jamie Lawson",0
"Sometimes Love Is Letting Go","Suzi Quatro",0
"Sometimes You Can't Make It On Your Own","U2",1
"Somewhere","Jimi Hendrix",0
"Somewhere Down the Road","Amy Grant",0
"Somewhere East of Eden","Joe Grushecky and the Houserockers",0
"Somewhere Else","Lydia Loveless",0
"Somewhere Else","Toby Keith",1
"Somewhere I Belong","Linkin Park",1
"Somewhere In America","Jackie DeShannon",0
"Somewhere In Between","Lifehouse",0
"Somewhere In My Car","Keith Urban",1
"Somewhere in Neverland","All Time Low",0
"Somewhere in Paradise","Chance the Rapper",0
"Somewhere in Stockholm","Avicii",0
"Somewhere in the Middle","Casting Crowns",0
"Somewhere North Of Nashville","Bruce Springsteen",0
"Somewhere Now","Green Day",0
"Somewhere on a Beach","Dierks Bentley",0
"Somewhere Only We Know","Keane",1
"Somewhere Only We Know","Lily Allen",0
"Somewhere Tonight","James Otto",0
"Somewhere Trouble Don't Go","Miranda Lambert",0
"Somewhere With You","Kenny Chesney",1
"Somewhereinamerica","Jay-Z",0
"Son","Warpaint",0
"Son Of An Only Child","Tom Odell",0
"Song #3","Stone Sour",0
"Song 33","Noname",0
"Song 4 Mutya (Out of Control)","Groove Armada",0
"Song About A Girl","Eric Paslay",1
"Song About You","Mike Posner",0
"Song Away","Hockey",0
"Song Cry","August Alsina",0
"Song Cry","Jay-Z",0
"Song For Alice","Paul Weller",0
"Song For Another Time","Old Dominion",1
"Song for Dan Treacy","MGMT",0
"Song For Gary","Eric Bell",0
"Song For Jimi","Mark William",0
"Song For Josh","Frank Turner",0
"Song For Judee","case/lang/veirs",0
"Song for My Father","Sarah McLachlan",0
"Song For Our Daughter","Laura Marling",0
"Song For Someone","U2",0
"Song For Someone","Vertical Horizon",0
"Song For The Baby","Kelis",0
"Song For Veronica","Kevin Price",0
"Song For Zula","Phosphorescent",0
"Song Number 7","Randy Houser",0
"Song Of A Sad Man","Geoff Long",0
"Song of I","Steven Wilson",0
"Song of Myself","Nightwish",0
"Song of the Lonely Mountain","Neil Finn",0
"Song of the Violin","James Otto",0
"Song Of You","Rufus Wainwright",0
"Song On Fire","Nickelback",0
"Song To Say Goodbye","Placebo",0
"Song to Self","Travis",0
"Songbird","Electric Light Orchestra",0
"Songbird","Oasis",0
"Songbird in a Cage","Charlotte Gainsbourg",0
"Songs 4 Women","Frank Ocean",0
"Songs About Me","Trace Adkins",1
"Songs for Sale","David Nail",0
"Songs for the Saints","Kenny Chesney",0
"Songs For The Summer","Stereophonics",0
"Songs in the Kitchen","Lee Brice",0
"Songs Like This","Carrie Underwood",0
"Songs On 12 Play","Chris Brown",0
"Songs That Said It All","The Swon Brothers",0
"Sonne","Rammstein",0
"Sonnentanz (Sun Don't Shine)","Klangkarussell",0
"Sonnet 10","Rufus Wainwright",0
"Sonnet 20","Rufus Wainwright",0
"Sonnet 43","Rufus Wainwright",0
"Sonny","New Found Glory",0
"Sons Of Plunder","Disturbed",0
"Soon","Snow Patrol",0
"Soon After Midnight","Bob Dylan",0
"Soon As You Can","Dierks Bentley",0
"Soon Come Tomorrow","Beady Eye",0
"Soon Enough","Aimee Mann",0
"Soon You'll Get Better","Taylor Swift",0
"Soon You'll Go","Howard Jones",0
"Sooner Or Later","Michelle Branch",0
"Sooner Or Later","N.E.R.D",0
"Sooner Than Later","Sixpence None the Richer",0
"Sooth Lady Wine","Matt Corby",0
"Soothing","Laura Marling",0
"Sophia","Laura Marling",0
"Sophomore","Ciara",0
"Sophomore Slump Or Comeback Of The Year","Fall Out Boy",0
"Sorceress","Opeth",0
"Sordid Lives","Olivia Newton-John",0
"Soror Irrumator","Anthrax",0
"Sorrow","Flyleaf",0
"Sorrow","The National",0
"Sorry","Beyoncé",0
"Sorry","Buckcherry",0
"Sorry","Cantona",0
"Sorry","Ciara",0
"Sorry","Guns N' Roses",0
"Sorry","Joel Corry",0
"Sorry","Justin Bieber",0
"Sorry","Naya Rivera",0
"Sorry","Nothing But Thieves",0
"Sorry","Rick Ross",0
"Sorry","T.I.",0
"Sorry For Party Rocking","LMFAO",1
"Sorry For Partying","Thomas Rhett",0
"Sorry Momma","YG",0
"Sorry Not Sorry","Bryson Tiller",1
"Sorry Not Sorry","Demi Lovato",0
"Sorry Not Sorry","DJ Khaled",0
"Sorry, Blame It On Me","Akon",1
"Sorry, You're Not a Winner","Enter Shikari",0
"Sorry's Not Good Enough","McFly",0
"SOS","Avicii",0
"SOS","Brandon Heath",0
"SOS","Take That",0
"SOS","The Corrs",0
"Soul Cake","Sting",0
"Soul Companion","Mary Chapin Carpenter",0
"Soul Hacker","Fear Factory",0
"Soul Killing","The Ting Tings",0
"Soul Love","Beady Eye",0
"Soul Meets Body","Death Cab for Cutie",0
"Soul of a Man","Beck",0
"Soul On Fire","Spiritualized",0
"Soul Sucker","Ozzy Osbourne",0
"Soul Survivor","Beverley Knight",0
"Soul Survivor","Jeezy",0
"Soul Survivor","Rita Ora",0
"Souled Out!!!","Conor Oberst",0
"Souljacker part I","Eels",0
"Soulmate","Justin Timberlake",0
"Soulmate","Mac Miller",0
"Soulmate","Natasha Bedingfield",0
"Soulmates to Strangers","Joan Jett",0
"Sound & Color","Alabama Shakes",0
"Sound and Fury","The Cult",0
"Sound Of A Gun","Audioslave",0
"Sound Of A Woman","Kiesza",0
"Sound of Awakening","Walk the Moon",0
"Sound of Madness","Shinedown",0
"Sound Of Surviving","Nichole Nordeman",0
"Sound Of The Underground","Girls Aloud",0
"Sound Proof Room","Elle Varner",0
"Soundboy Kill","Raekwon",0
"Soundboy Killa","P.O.D.",0
"Soundbwoy","Stylo G",0
"Soundcheck","Catfish and the Bottlemen",0
"Sounded Good at the Time","Lady A",0
"Sounds Like A Good Time","Payton Smith",0
"Sounds Like Balloons","Biffy Clyro",0
"Sounds Like Life to Me","Darryl Worley",0
"Sounds Like War","P.O.D.",0
"Sounds of Summer","Dierks Bentley",0
"Sounds of the Skeng","Stormzy",0
"Soundtrack 2 My Life","Kid Cudi",0
"Soundtrack to a Six Pack","The Cadillac Three",0
"Sour Candy","Lady Gaga",0
"Sour Patch Kids","Asher Roth",0
"South Alabam Christmas","Jamey Johnson",0
"South London Forever","Florence + the Machine",0
"South Of The Border","Ed Sheeran",1
"South of You","Toby Keith",0
"South Philadelphia (Drug Days)","Alec Ounsworth",0
"South Side","Thomas Rhett",0
"South Tacoma Way","Neko Case",0
"Southbound","Carrie Underwood",1
"Southbound Train","Jon Foreman",0
"Southern Baptist Jew","Jesse Goldberg",0
"Southern Belle","Scotty McCreery",0
"Southern Boy","Jordan Rager",0
"Southern Comfort Zone","Brad Paisley",1
"Southern Drawl","Alabama",0
"Southern Gentleman","Luke Bryan",0
"Southern Girl","Incubus",0
"Southern Girl","Tim McGraw",1
"Southern Gravity","Kristian Bush",0
"Southern Pacifica","Josh Ritter",0
"Southern Point","Grizzly Bear",0
"Southern State Of Mind","Darius Rucker",0
"Southern State Of Mind","Sugarcane Jane",0
"Southern Style","Darius Rucker",0
"Southern Trains","The Darkness",0
"Southern Voice","Tim McGraw",1
"Southern Way Of Life","Deana Carter",0
"Southernality","A Thousand Horses",0
"Southpaw","Kip Moore",0
"Southsiders","Atmosphere",0
"Souvenir","Selena Gomez",0
"Souverian","Andrew Bird",0
"Sovereign Light Café","Keane",0
"Sovereign Over Us","Michael W. Smith",0
"Sowing Season","Brand New",0
"Space","Biffy Clyro",0
"Space","M.I.A.",0
"Space","Sarah Buxton",0
"Space & Time","Wolf Alice",0
"Space Ace","Peter Criss",0
"Space Between","Sia",0
"Space Bootz","Miley Cyrus",0
"Space Bound","Eminem",0
"Space Cowboy","Kacey Musgraves",0
"Space Enough To Grow","Of Mice & Men",0
"Space Ghost Coast to Coast","Glass Animals",0
"Space Invader","Ace Frehley",0
"Space is the Place","Bruce Hornsby",0
"Space Ship One","Paul Gilbert",0
"Spaceman","Dave Matthews Band",0
"Spaceman","Nick Jonas",0
"Spaceman","The Killers",0
"Spaces","One Direction",0
"Spaceship","Andy Grammer",0
"Spaceship","k-os",0
"Spaceship","Kesha",0
"Spaceship","The Vines",0
"Spaceship","Tinchy Stryder",0
"Spaceship Coupe","Justin Timberlake",0
"Spade","Brighton Port Authority",0
"Spaghetti","Emblem3",0
"Spangled","Smashing Pumpkins",0
"Spanish Doors","Liz Phair",0
"Spanish Fly","Aventura",0
"Spanish Lessons","Madonna",0
"Spanish Metal","Kaiser Chiefs",0
"Spanish Radio","Biffy Clyro",0
"Spanish Sahara","Foals",0
"Spare Me","The Feeling",0
"Spare Me from the Mold","The Gossip",0
"Spare Me The Details","The Offspring",0
"Spark","Amber Run",0
"Spark","Amy MacDonald",0
"Spark","Hawthorne Heights",0
"Spark The Fire","Gwen Stefani",0
"Sparks","Beach House",0
"Sparks","Coldplay",0
"Sparks","Cover Drive",0
"Sparks","Hilary Duff",1
"Sparks Fly","Taylor Swift",1
"Sparks Will Fly","J. Cole",0
"Sparrow","Audrey Assad",0
"Sparrows","Jason Gray",0
"Sparrows Will Sing","Marianne Faithfull",0
"Spaz","N.E.R.D",0
"Speak for Me","John Mayer",0
"Speak Now","Crystal Bowersox",0
"Speak Now","Taylor Swift",1
"Speak Out Reach Out","Johnny Marr",0
"Speak To A Girl","Tim McGraw & Faith Hill",0
"Speak To Me","Koryn Hawthorne",0
"Speaker For The Dead","Gatsbys American Dream",0
"Speakers","Sam Hunt",0
"Speakers Going Hammer","Soulja Boy",0
"Speaking Louder Than Before","Jeremy Camp",0
"Special","Shinedown",0
"Special Delivery","Bridget Kelly",0
"Special Delivery","The Offspring",0
"Special Education","Goodie Mob",0
"Special K","Placebo",0
"Spectre","Radiohead",0
"Spectrelight","Mastodon",0
"Spectrum","Florence + the Machine",0
"Speculum","Adema",0
"Speech Coma","Blood Red Shoes",0
"Speech Therapy","Speech Debelle",0
